id,userName,text,profileUrl,avatarUrl,date
61837062589,rixx_210,Moga hoki @rix_2.7 @rennzx17_ @aqialfikry,https://www.instagram.com/rixx_210/,https://instagram.fsub15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsub15-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5_DAqi&edm=AGqCYasBAAAA&ccb=7-5&oh=00_AfCVNxR9fjVWY9cT5rAg4AczwR1WPm-W03aY4PRkVColig&oe=661B3C0F&_nc_sid=6c5dea,2024/04/09 18:33:25
65638654857,fuwasheaa,"Bismillah.. 
my ustadz once said. . . 
صا حب الهمة لا يحجز ه شيئ
""Pemilik cita² tinggi takkan ada terhalangi oleh apapun""
-Ustadz Syamsul ma'arif
Semangatt bang semoga cita² nya abang tercapaii<3
Semoga lancar terus rezekinyaa^^ jangan pernah takut untuk mencobaa😍 @ashlleyasha @match4kejuuu @bankjep_aja",https://www.instagram.com/fuwasheaa/,https://instagram.fsub15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsub15-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5_DAqi&edm=AGqCYasBAAAA&ccb=7-5&oh=00_AfCVNxR9fjVWY9cT5rAg4AczwR1WPm-W03aY4PRkVColig&oe=661B3C0F&_nc_sid=6c5dea,2024/04/09 18:38:03
44224487833,aldanii_fajar,@remitchy.official 🔥🔥🔥,https://www.instagram.com/aldanii_fajar/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/123210654_732160717642994_5010979850879514084_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=cfPao0S09wkAb7YI4EH&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAHVPGQ0KEWMupG49Qc4xXRGyNbfeM3aa9tkMUvvHT_Aw&oe=661B12A4&_nc_sid=0985b0,2024/04/09 18:42:14
33156643244,drzztd_,@pclsdta ambatukamm,https://www.instagram.com/drzztd_/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/368904387_1006188883915560_2811007616600489587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=awfwsJLGfNoAb6hxHy8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCzyyiRLyBmyf7YG9ycVPcAFLol6vpXyypjv5rJDvYi-g&oe=661B2DDE&_nc_sid=0985b0,2024/04/09 18:44:34
47214555057,indraaa.22,bismilah tpi ga mungkin si,https://www.instagram.com/indraaa.22/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/412551823_1035512497660170_5483928015997355580_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DsWlVLwcfrQAb5KqMWS&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBVmwi_j0tGHdskdJ795xQKX7tsf3UZttT16Gez5O-m6w&oe=661B2A05&_nc_sid=0985b0,2024/04/09 18:45:25
9731041835,rzalmlna,@rzalmlna kasih menang sih min biar bisa beli akun di rapscompany @rapspoint 😂,https://www.instagram.com/rzalmlna/,https://instagram.fsub15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsub15-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5_DAqi&edm=AGqCYasBAAAA&ccb=7-5&oh=00_AfCVNxR9fjVWY9cT5rAg4AczwR1WPm-W03aY4PRkVColig&oe=661B3C0F&_nc_sid=6c5dea,2024/04/09 18:49:09
56234903055,steppdadd_,"semoga raps point makin maju, makin sukses makin lancar usaha nya aamiin (Bismiilah good luck)xixixi",https://www.instagram.com/steppdadd_/,https://instagram.fsub15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsub15-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5_DAqi&edm=AGqCYasBAAAA&ccb=7-5&oh=00_AfCVNxR9fjVWY9cT5rAg4AczwR1WPm-W03aY4PRkVColig&oe=661B3C0F&_nc_sid=6c5dea,2024/04/09 18:49:34
62848671267,inialipp888,moga dpt dah,https://www.instagram.com/inialipp888/,https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-19/434727363_2408338026021743_3633277080504857925_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=6HnRJU9JjfsAb7OboL6&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCp9n17AlTnPPBRx0OQ7M2NfJ3fe6YdxEhk1ODdC_r0lw&oe=661B2353&_nc_sid=0985b0,2024/04/09 18:49:43
48907247766,dikymlna_27,Smoga makin mlsaat raps point' kedepannya menjadi store yang amanah dan makin sukses aminn yaroob 🙌🙌🙌❤️❤️ @kasta_jtnka24 @rynn.178 @mazz._d,https://www.instagram.com/dikymlna_27/,https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-19/435233710_407085495369405_4510977270805465506_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=fjfTjk2RQM0Ab4GLwiE&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBCJMZVy07UNVlVJ-8AVnMSJEgiBRDADDQjaRUMn_Bczw&oe=661B14CE&_nc_sid=0985b0,2024/04/09 18:59:41
38681930424,jihanahizan,minnn aku mauuu,https://www.instagram.com/jihanahizan/,https://instagram.fsub15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsub15-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5_DAqi&edm=AGqCYasBAAAA&ccb=7-5&oh=00_AfCVNxR9fjVWY9cT5rAg4AczwR1WPm-W03aY4PRkVColig&oe=661B3C0F&_nc_sid=6c5dea,2024/04/09 19:00:50
38681930424,jihanahizan,@jihanahizan @nnaly8_ @aixajaem_ @inihantwu,https://www.instagram.com/jihanahizan/,https://instagram.fsub15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsub15-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5_DAqi&edm=AGqCYasBAAAA&ccb=7-5&oh=00_AfCVNxR9fjVWY9cT5rAg4AczwR1WPm-W03aY4PRkVColig&oe=661B3C0F&_nc_sid=6c5dea,2024/04/09 19:02:17
59531181935,nasiuduksambalteri,Bismillah semoga rapspoint makin sukses dan admin adminnya sehat selalu  @esteemjeki @reza_alrifki @jckyrmdhn,https://www.instagram.com/nasiuduksambalteri/,https://instagram.fsub15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsub15-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5_DAqi&edm=AGqCYasBAAAA&ccb=7-5&oh=00_AfCVNxR9fjVWY9cT5rAg4AczwR1WPm-W03aY4PRkVColig&oe=661B3C0F&_nc_sid=6c5dea,2024/04/09 19:02:38
49979669301,zzlfkarrrrr_,sukses trus JURAGAN RAPS🔥🔥🔥@farhanrosyidi_ @answerfahruroji @faarrwlll_,https://www.instagram.com/zzlfkarrrrr_/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/416136652_2070539163295541_5159853805976172729_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=nXHc2npTaaoAb7G-4wD&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBmcnErXGxMGOGwuA0WFsmMJUe_l_WV1wPmbQPRkfMO0w&oe=661B2F94&_nc_sid=0985b0,2024/04/09 19:04:20
61071752231,sujengne,Smoga makin berkah joki maupun usaha yg lain ❤️,https://www.instagram.com/sujengne/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/383338762_850125059910642_2793589158219556170_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=LvBF7p0FA_cAb5ScpJV&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAcOg_UHNY7U7v_ggOH_f_RY7FJwHuxtEyAqQQSbH9-eA&oe=661B38DB&_nc_sid=0985b0,2024/04/09 19:05:29
47347481890,rapscruel,semoga profitt tembus 10M gasken @scarletff99 @gussrakkk @aryaapw76 @ardaafa,https://www.instagram.com/rapscruel/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/422421092_914452833645146_4654647379039176509_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ig5a1Ve6m2EAb6QWgGs&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfACy7Cy8u3s7N7KaO68P9Eo8XEZVw9DF7XyyJ5csPE71Q&oe=661B3F8B&_nc_sid=0985b0,2024/04/09 19:05:35
51151682547,khotob_27,Moga dapet nyoba ya wkwkw @dffmwlna_ @rzmbrk_ @mmm.ali00,https://www.instagram.com/khotob_27/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/387689081_1158359665550329_1554693293652431336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=z--j2H_xsUEAb5n-uhH&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfA0XKU3dTbnsiCxKRhy1wEwQWk8OpTl0zplAW05Mt_1Kw&oe=661B3CD6&_nc_sid=0985b0,2024/04/09 19:06:36
58036918078,fariddkuy,Bismillah Semoga RAPSPOINT  Makin Sukses Makinn Banyak Orderan Joki Dan Banyak Yg Belik Akun Berkualitas 🫸🏻♥️🫷🏻 Jangan Lupa Istirahat&Ibadah Minal Aidzin wal Faizin mohon maaf lahir dan batin @nothappendd @whitefathin @nailult8,https://www.instagram.com/fariddkuy/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/429472405_1086536885935706_2991534149430800834_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=w3zQ9bvD1SwAb6AVIEx&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBE90JUhOgcThAJQYprPp9TaE0Sx6Obd-DR10Hg8udLtQ&oe=661B0FEF&_nc_sid=0985b0,2024/04/09 19:07:17
58036918078,fariddkuy,Bismillah Semoga RAPSPOINT  Makin Sukses Makinn Banyak Orderan Joki Dan Banyak Yg Belik Akun Berkualitas 🫸🏻♥️🫷🏻 Jangan Lupa Istirahat&Ibadah Minal Aidzin wal Faizin mohon maaf lahir dan batin @nothappendd @whitefathin @nailult8,https://www.instagram.com/fariddkuy/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/429472405_1086536885935706_2991534149430800834_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=w3zQ9bvD1SwAb6AVIEx&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBE90JUhOgcThAJQYprPp9TaE0Sx6Obd-DR10Hg8udLtQ&oe=661B0FEF&_nc_sid=0985b0,2024/04/09 19:07:20
38700590255,fathzzz77_,"Bismillahirrahmanirrahim semoga @rapspoint kedepannya makin sukses makin maju, sehat selalu buat admin dan ownernya, dilancarkan rezekinya, makin sukses dan jaya selalu storenyaa.Aamiin... Minal aidzin wal faidzin . Mohon maaf lahir dan batin @muhammad_adi7082 @afrighmln_ @faeyza817",https://www.instagram.com/fathzzz77_/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/345600286_136822002713959_7666851183149902097_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=jXqm9xHh7fMAb4KCTS6&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBuyvxQa0qid1Gs-sVxITzJLbM2aSxjd__DjtZy7cIzog&oe=661B15BD&_nc_sid=0985b0,2024/04/09 19:07:53
58036918078,fariddkuy,@_rriang,https://www.instagram.com/fariddkuy/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/429472405_1086536885935706_2991534149430800834_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=w3zQ9bvD1SwAb6AVIEx&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBE90JUhOgcThAJQYprPp9TaE0Sx6Obd-DR10Hg8udLtQ&oe=661B0FEF&_nc_sid=0985b0,2024/04/09 19:08:41
53551834288,nasrrxz_,"Semoga rapspoint  makin maju dan sukses selalu kedepannya, gacorr terus topup disinii🔥 @skyweee13_ @wahyuu_iyahh64 @atikah7581",https://www.instagram.com/nasrrxz_/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/281465622_5071456259602898_6242646459377898308_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=kYwGj3LDczQAb5hMa23&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAzakUbDf3QdQB_kU8rU5IWoMGoWHHYc3RFHegSnwRv6g&oe=661B2596&_nc_sid=0985b0,2024/04/09 19:13:45
