id,userName,text,profileUrl,avatarUrl,date,created_time
63317447845,zeyoless,Bismilah menang buat tim rapspoint sehat terus mudah rezeki nya @ferdifernando_17 @maya_henna_92  @faiz.alfarisi.73,https://www.instagram.com/zeyoless/,https://instagram.flko10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.flko10-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb6XxitF&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDfoodn09v-PzgjVCRjJhmYUFWH0ly0yQhVa3Uaa6M63Q&oe=661B3C0F&_nc_sid=e7f676,2024/04/09 22:46:39,2024-04-09 22:46:39
39310133090,afnce21,@afnce21  @afif_nrn  @anisatakuu,https://www.instagram.com/afnce21/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/361924385_644637971018918_7086500986193858710_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=mbN1bqagskcAb6Qc9d1&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBLcObQHdNV14oMfdkTRUR4v5LrzTL2fbdJ3CFq5N8tAA&oe=661B520E&_nc_sid=0985b0,2024/04/09 22:46:41,2024-04-09 22:46:41
49119599621,d4vyyyyy,semoga dapet @masnnduu @nkyalfiannda @ak4nji,https://www.instagram.com/d4vyyyyy/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/431474402_2498903670289678_1703909358599290413_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=16TAR6UayVUAb6Jjyzd&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfALQQuIAJSWlSR7jOi375cW8qmJ2bZXY8XOi_eJ5PPbFw&oe=661B2D7D&_nc_sid=0985b0,2024/04/09 22:47:13,2024-04-09 22:47:13
56893349147,mhmdrfdh_,BISMILAHH BERRUNTUBG,https://www.instagram.com/mhmdrfdh_/,https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-19/369763829_755099573206473_3976662344566830485_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=Co9howEczdEAb7Eo0cX&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCVzs32mWau1YGUydURqD4r84euw1u0Mv9U4_gg039rzA&oe=661B4E19&_nc_sid=0985b0,2024/04/09 22:47:14,2024-04-09 22:47:14
16354496115,kennardregnos,Dapet aminn @naran01 @tardo_jr @fernando_raffael_17,https://www.instagram.com/kennardregnos/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/426396253_749422353801146_7474953217918394391_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=fAsIRcKCZEgAb5lS8Ho&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDuDdHcdFbxkPdaP7194emaBEPhILGN_fx5LdU_dGXOLA&oe=661B36E2&_nc_sid=0985b0,2024/04/09 22:47:23,2024-04-09 22:47:23
7962672433,saamudrr,Mana nih 10 juta,https://www.instagram.com/saamudrr/,https://instagram.flko10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.flko10-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb6XxitF&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDfoodn09v-PzgjVCRjJhmYUFWH0ly0yQhVa3Uaa6M63Q&oe=661B3C0F&_nc_sid=e7f676,2024/04/09 22:47:27,2024-04-09 22:47:27
14329958866,m.riskiputraaaa,semoga ga nt @fatothegoy @haninumzkyh @moreno_konga23,https://www.instagram.com/m.riskiputraaaa/,https://instagram.flko10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.flko10-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb6XxitF&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDfoodn09v-PzgjVCRjJhmYUFWH0ly0yQhVa3Uaa6M63Q&oe=661B3C0F&_nc_sid=e7f676,2024/04/09 22:47:34,2024-04-09 22:47:34
48582854310,zxy_yu39,Semoga dapet@febbnx@Mited@Rellzfqri,https://www.instagram.com/zxy_yu39/,https://instagram.flko10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.flko10-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb6XxitF&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDfoodn09v-PzgjVCRjJhmYUFWH0ly0yQhVa3Uaa6M63Q&oe=661B3C0F&_nc_sid=e7f676,2024/04/09 22:47:37,2024-04-09 22:47:37
60847979118,william_kusuma26,Skin limit dapet thr syulit@csnwj,https://www.instagram.com/william_kusuma26/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/434020549_7490306114369309_8416757919511320809_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SvyE7237MIEAb5injwy&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBHP3o_-VCQBclu1ug-zCprJvE45iWsXtHpY_lP9LqJxA&oe=661B441E&_nc_sid=0985b0,2024/04/09 22:47:40,2024-04-09 22:47:40
14744018568,abdull_hafizz_,Bismillah @rapspoint,https://www.instagram.com/abdull_hafizz_/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/429321702_1365591697475923_5719312468835382915_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=KY4ib8pg7QoAb7wNFgq&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBZ-Wx5wID7V33gASUvgvEnm-dxznhjYud994EH-ik8ng&oe=661B4F64&_nc_sid=0985b0,2024/04/09 22:47:40,2024-04-09 22:47:40
60847979118,william_kusuma26,@02yunitasr,https://www.instagram.com/william_kusuma26/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/434020549_7490306114369309_8416757919511320809_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SvyE7237MIEAb5injwy&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBHP3o_-VCQBclu1ug-zCprJvE45iWsXtHpY_lP9LqJxA&oe=661B441E&_nc_sid=0985b0,2024/04/09 22:47:44,2024-04-09 22:47:44
60847979118,william_kusuma26,@raghesveronsamudra,https://www.instagram.com/william_kusuma26/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/434020549_7490306114369309_8416757919511320809_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SvyE7237MIEAb5injwy&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBHP3o_-VCQBclu1ug-zCprJvE45iWsXtHpY_lP9LqJxA&oe=661B441E&_nc_sid=0985b0,2024/04/09 22:47:47,2024-04-09 22:47:47
55371198326,zulftzul,@arafat0_ @riskysyahputra1998 @hadiiowawaw zemoga dapet,https://www.instagram.com/zulftzul/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/349027310_6543241892362754_8487597860157571155_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=pWoupAlIeIkAb6zyFU_&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBwQlchcXK9PGU3PPbRmbtOhzFbowqlG1NSHtil05fPtw&oe=661B36DD&_nc_sid=0985b0,2024/04/09 22:47:47,2024-04-09 22:47:47
34157213297,mgaaxx,Bismillah 😍@irhamopacrahphile @roydalemandjafar_ @alun2292,https://www.instagram.com/mgaaxx/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/434384226_945382360424381_2694875931730989655_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=oEcuMKvGwQgAb6ImOqB&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfD2OYjptqmnPxX_k1wUI2uxAqZaMkgxRtoi1x3ZVfXkuw&oe=661B2DF3&_nc_sid=0985b0,2024/04/09 22:47:52,2024-04-09 22:47:52
56893349147,mhmdrfdh_,semoga beruntung @xy.fr1 @rakajuly_ @ridwann_702,https://www.instagram.com/mhmdrfdh_/,https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-19/369763829_755099573206473_3976662344566830485_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=Co9howEczdEAb7Eo0cX&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCVzs32mWau1YGUydURqD4r84euw1u0Mv9U4_gg039rzA&oe=661B4E19&_nc_sid=0985b0,2024/04/09 22:47:55,2024-04-09 22:47:55
53777039460,rachmatmfebri,Semoga raps point makin laris manis dan mengalir rezeki semoga banyak pelanggan joki @vanani904 @rhmat.ajahh @erillinhere,https://www.instagram.com/rachmatmfebri/,https://instagram.flko10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.flko10-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb6XxitF&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDfoodn09v-PzgjVCRjJhmYUFWH0ly0yQhVa3Uaa6M63Q&oe=661B3C0F&_nc_sid=e7f676,2024/04/09 22:48:02,2024-04-09 22:48:02
48582854310,zxy_yu39,Yaallah bng semoga dapet,https://www.instagram.com/zxy_yu39/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:37:53,2024-04-09 22:37:53
46972956174,agungkecilll,Dapet amin haha,https://www.instagram.com/agungkecilll/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:37:53,2024-04-09 22:37:53
43637492098,miftahzx_021,Bismilah semoga dapat 😢,https://www.instagram.com/miftahzx_021/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:37:54,2024-04-09 22:37:54
7039695499,aldirialdi_03,Smoga dapat amin 🙏,https://www.instagram.com/aldirialdi_03/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/420629501_1049139759476941_9188565259044554208_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=zqkDG5pixZYAb7EAybU&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCI838I_VL3EKON8aKq-ucAFTQhnQZ2v1GpQ6LYXtPVsg&oe=661B498B&_nc_sid=0985b0,2024/04/09 22:37:58,2024-04-09 22:37:58
48582854310,zxy_yu39,Bismillah yaallah buat beli hp,https://www.instagram.com/zxy_yu39/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:03,2024-04-09 22:38:03
65144377540,tama.9020,Bismillahirrahmanirrahim buat beli akun di raps dan buat keluargaa,https://www.instagram.com/tama.9020/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:05,2024-04-09 22:38:05
32091163660,yagami_fox,SEMOGA MAKIN GACOR USAHA NYA BANG,https://www.instagram.com/yagami_fox/,https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-19/434168222_1614693449331167_4112229649062779004_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=05ab8lo37eIAb66iDm8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCePb-YbqOzIDpQ2P1T5QVrGu1q6wlclclHBjXd8uJm-A&oe=661B32A4&_nc_sid=0985b0,2024/04/09 22:38:05,2024-04-09 22:38:05
65568454927,oloanhia6,Semoga menang 🙏🙏🙏🙏🙏🙏,https://www.instagram.com/oloanhia6/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:07,2024-04-09 22:38:07
65644782766,zaky_sukmaa,"Semoga rapspoint makin baik kedepannya,dan kali bisa bisa request mau beli akun yang kaya gimana😂",https://www.instagram.com/zaky_sukmaa/,https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-19/435015191_1621352508681887_2607732709845541186_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=8bB8QxQgKEcAb57PMl6&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDYtTDRot4mB4IuR8QN7glFchXPJ1tiZTM40epUFfSCZA&oe=661B320D&_nc_sid=0985b0,2024/04/09 22:38:12,2024-04-09 22:38:12
60931978268,sukron_fdz,"Amin semoga dapet aku udah follow semua bbg kalo dapet aku bagi""in ke anak kecil hari lebaran👏👏👏👏 AMINNNNNNNN",https://www.instagram.com/sukron_fdz/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/394315319_1121744622139711_7168676590678961801_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=S7xlDesxUrcAb7yvG3N&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBuAyOSLjYHjHKaOQyFZ3wiwAi919ZT-SmH2qI4hAmUkw&oe=661B23A9&_nc_sid=0985b0,2024/04/09 22:38:12,2024-04-09 22:38:12
57685957704,rio_tyz01,bisimilah bang dapet buat bayar pinjol orttu🥲 @_cnkmrgyn12 @rio_tyz01 @cong12ki,https://www.instagram.com/rio_tyz01/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/326099631_744261473700432_5910140107582739503_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=_qI_AV-MTQkAb7Bh9C_&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAqVQ-r2y0bYdQpC47w7gpSsGIaMmxE4ZfphcP_TWpCjw&oe=661B42BA&_nc_sid=0985b0,2024/04/09 22:38:14,2024-04-09 22:38:14
52984729200,aqso_zulfi0403,Bissmilah semoga menang ya allah setengah buat ortu setengah buat beli akun ml di rapspoint @finnnnn.23 @zulfiaqso @ghatfanz,https://www.instagram.com/aqso_zulfi0403/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/436586081_1142470263756137_3439585610440833046_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_V5zKeQKSLkAb44pOuG&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAa9WOryInrDeZr7PWsicsMkKPGjsgBocZrZeZsmXRUHw&oe=661B2359&_nc_sid=0985b0,2024/04/09 22:38:14,2024-04-09 22:38:14
13151029924,adrianreno10,Bismillah rapspoint makin rame terusssss,https://www.instagram.com/adrianreno10/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/404295516_1722711011538853_290736042210868095_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6S4rmbHHFmQAb46Glcp&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBI2nkjWoJcNhZ27kJ2XGpsmBILnDlZtxvATGWBaujlFw&oe=661B3B4A&_nc_sid=0985b0,2024/04/09 22:38:15,2024-04-09 22:38:15
33857635363,wahyuk_why,"Semoga dapet yaallahh buat up device, semoga hoki tahunannya kepake aminnnn 🔥🔥🔥😍👏",https://www.instagram.com/wahyuk_why/,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-19/433062054_24916068368040512_7590608473077766907_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mccm8XxYiLkAb7CB0Gb&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfATDpjyHtyINKZuMHzrnOHGfw3Y-vlABM5nJ0sHKOe4-g&oe=661B38B4&_nc_sid=0985b0,2024/04/09 22:38:21,2024-04-09 22:38:21
49556009697,bangrik12_,"Bismillah semogaa rapspoint makin jaya dan sukses selalu 
Dan semoga dpt thr nya buat emak gw
@drikdw_ @_symr.hmim @cheerryesss @den.lonelly",https://www.instagram.com/bangrik12_/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:29,2024-04-09 22:38:29
13151029924,adrianreno10,"Yuk bisa yuk menang, rapspoint lancar kaya terussss",https://www.instagram.com/adrianreno10/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/404295516_1722711011538853_290736042210868095_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6S4rmbHHFmQAb46Glcp&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBI2nkjWoJcNhZ27kJ2XGpsmBILnDlZtxvATGWBaujlFw&oe=661B3B4A&_nc_sid=0985b0,2024/04/09 22:38:32,2024-04-09 22:38:32
57364712668,kkhaafiii,BISMILAH SEMOGA KEDEPANNYA RAPSPOINT SEMAKIN MAJU DAN BERKEMBANG DAN MENAMBAH JUGA JB GAME LAIN SEPERTI PUBG DLL DAN JUGA DIMUDAHKAN SEGALA URUSANNYA DAN TETAP SELALU AMANAH AMIINNNNN🔥🔥🔥🤲🤲🙌🙌🙌🙏🙏🙏❤️❤️❤️ @hfffdddd_ @hanzzscnd__ @vesperthrift,https://www.instagram.com/kkhaafiii/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:33,2024-04-09 22:38:33
62887266330,phrongg07_,Semoga Mimin selalu sehat selalu dan selalu diberikan rezeki yang berlimpah dan halal. Aminn,https://www.instagram.com/phrongg07_/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:35,2024-04-09 22:38:35
43637492098,miftahzx_021,Semoga semakin sukses rapspoint,https://www.instagram.com/miftahzx_021/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:39,2024-04-09 22:38:39
53731348600,iqraaaaarmd,Hape anyarr @abdlghnksm @purcell7_ @antaagonis,https://www.instagram.com/iqraaaaarmd/,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-19/359380396_578919747742604_4552698689178535751_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=M25PLb4IQ28Ab5_TBtg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfC28LTg045EkT7Y4nZKV6SG09tAwNxqQaiQKMiCDC60jw&oe=661B2E6A&_nc_sid=0985b0,2024/04/09 22:38:42,2024-04-09 22:38:42
48582854310,zxy_yu39,Bismillah,https://www.instagram.com/zxy_yu39/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:48,2024-04-09 22:38:48
58171415478,dan_zyyyz,"bismillah semogaa dapett thr nyaa,smogaa rapspoint tambah majuu dann berkembang di dalam duniaa game aaminn🙌",https://www.instagram.com/dan_zyyyz/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/432311302_793033926004690_8450579476011187407_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jehU4mlqhsgAb4tNM12&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDPL_xLawq-n_t084IRG97yZbTDfzqLNSzurBlmSQxYMQ&oe=661B2BDE&_nc_sid=0985b0,2024/04/09 22:38:49,2024-04-09 22:38:49
51339984695,sargihaldi,Semoga @rapspoint semakin sukses dan semakin berkah selalu di dunia mau pun di akhirat aminnnn,https://www.instagram.com/sargihaldi/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:52,2024-04-09 22:38:52
63702081025,eyyy_khll,Makin sukses terus rapspoint dan makin maju deh,https://www.instagram.com/eyyy_khll/,https://instagram.fidr4-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fidr4-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb7oLHb-&edm=AJ1X7eQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfA2uPZqJgkU_2HbX1dvD60tMhkYu5Y4tPXjeKEmOg3JEw&oe=661B3C0F&_nc_sid=1cea78,2024/04/09 22:38:52,2024-04-09 22:38:52
